# time,theta_1,theta_2,omega_1,omega_2
2.030030030030030019e+01,-2.741994876632767753e+00,-3.295179183514581212e+01,-1.881431352722248960e+02,-1.656209720408376285e+01
2.034034034034034022e+01,-1.038845805216870488e+01,-3.346419142599931007e+01,-1.936382381215208000e+02,-9.054699849329853834e+00
2.038038038038038025e+01,-1.819716814742578848e+01,-3.370952545282814583e+01,-1.964752983153187529e+02,-3.109468120363034327e+00
2.042042042042042027e+01,-2.606208767485795974e+01,-3.375311445902305962e+01,-1.958542839044523873e+02,5.887309071471913402e-01
2.046046046046046030e+01,-3.382772598402931408e+01,-3.369763904885150652e+01,-1.914266304917524053e+02,1.780660085102378831e+00
2.050050050050050032e+01,-4.134352992485638367e+01,-3.364188493665103152e+01,-1.834354020024785257e+02,6.483516992648177268e-01
2.054054054054054035e+01,-4.848034521107336303e+01,-3.366898606179379527e+01,-1.726724689393954577e+02,-2.229575600315245598e+00
2.058058058058058037e+01,-5.514772233692541903e+01,-3.383370302861757040e+01,-1.601372544148380541e+02,-6.112834082482484277e+00
2.062062062062062040e+01,-6.129215164347143485e+01,-3.416311469264225309e+01,-1.466928403517735262e+02,-1.034805210669405362e+01
2.066066066066066043e+01,-6.689075132726379991e+01,-3.466096914703749121e+01,-1.329526452610205070e+02,-1.445642333113591427e+01
2.070070070070070045e+01,-7.193997192153294407e+01,-3.531521999512825261e+01,-1.192484467923315918e+02,-1.816826416622313545e+01
2.074074074074074048e+01,-7.644420415513739897e+01,-3.610765284899159866e+01,-1.057731885454717116e+02,-2.133041033889983851e+01
2.078078078078078050e+01,-8.041404649202151234e+01,-3.701545400098375183e+01,-9.260629839774748007e+01,-2.388984365492731143e+01
2.082082082082082053e+01,-8.386320975032346325e+01,-3.801347020177016134e+01,-7.974450288146972809e+01,-2.586431207437198765e+01
2.086086086086086056e+01,-8.680332402363464439e+01,-3.907944393097486113e+01,-6.717692669485489887e+01,-2.730075570146318853e+01
2.090090090090090058e+01,-8.924609003786649453e+01,-4.019332303550712027e+01,-5.487550473135051021e+01,-2.827591277135016767e+01
2.094094094094094061e+01,-9.120149521336708176e+01,-4.133826066652765974e+01,-4.280687476866694396e+01,-2.886805817656514606e+01
2.098098098098098063e+01,-9.267780294949990605e+01,-4.250062206414875732e+01,-3.093246597196462133e+01,-2.915688267699750114e+01
2.102102102102102066e+01,-9.368155262464402711e+01,-4.366998455743423335e+01,-1.920849889385410947e+01,-2.922349289989379884e+01
2.106106106106106068e+01,-9.421755959619393650e+01,-4.483913756439948628e+01,-7.585985474396028216e+00,-2.915041133985777222e+01
2.110110110110110071e+01,-9.428891520055969977e+01,-4.600408259201144290e+01,3.989270958898861519e+00,-2.902157635885031794e+01
2.114114114114114074e+01,-9.389699013093159863e+01,-4.716402620575864546e+01,1.557648484216198348e+01,-2.892220827749837397e+01
2.118118118118118076e+01,-9.304093801133372210e+01,-4.832118949813400377e+01,2.722612793795629571e+01,-2.892806509314501540e+01
2.122122122122122079e+01,-9.171533080936701765e+01,-4.948268972098203022e+01,3.901690531091126246e+01,-2.912704246652475604e+01
2.126126126126126081e+01,-8.991268126097214974e+01,-5.065814225381606661e+01,5.102180187067398975e+01,-2.959536784283810817e+01
2.130130130130130084e+01,-8.762436130831221703e+01,-5.185852806242533575e+01,6.328413714864199591e+01,-3.038119115806150106e+01
2.134134134134134086e+01,-8.484060209977273814e+01,-5.309619369887494855e+01,7.581756529796312805e+01,-3.150458483894728801e+01
2.138138138138138089e+01,-8.155049398996169430e+01,-5.438485130150590408e+01,8.860607509353562250e+01,-3.295754380302375353e+01
2.142142142142142092e+01,-7.774240876357785623e+01,-5.573875863315529244e+01,1.016242731263119055e+02,-3.471727710844384518e+01
2.146146146146146094e+01,-7.341195144716780874e+01,-5.716657061082247537e+01,1.145983951797081630e+02,-3.658562149884362213e+01
2.150150150150150097e+01,-6.857330729259416557e+01,-5.866440380210360672e+01,1.269724976262804148e+02,-3.816687560669641499e+01
2.154154154154154099e+01,-6.326081484128395971e+01,-6.021317082981403246e+01,1.382123700185422877e+02,-3.907060320350461069e+01
2.158158158158158102e+01,-5.752896547917230663e+01,-6.177851146488148970e+01,1.478141105968324496e+02,-3.891734162949000364e+01
2.162162162162162105e+01,-5.145240343670235461e+01,-6.331079262634613514e+01,1.553041262893147518e+02,-3.733860179359383835e+01
2.166166166166166107e+01,-4.512614172878468821e+01,-6.474506727388818206e+01,1.602654860255845790e+02,-3.399638386770125464e+01
2.170170170170170110e+01,-3.865325927186901112e+01,-6.600870428775732535e+01,1.628648138620292229e+02,-2.895207916924850977e+01
2.174174174174174112e+01,-3.211202044531182764e+01,-6.704203783018394347e+01,1.636458134369829338e+02,-2.252633137304924915e+01
2.178178178178178115e+01,-2.556513583491918240e+01,-6.779715295755850946e+01,1.630616687026401053e+02,-1.502514117558164486e+01
2.182182182182182117e+01,-1.906216249469912682e+01,-6.823698604703757553e+01,1.614804455219295392e+02,-6.750504630959769159e+00
2.186186186186186120e+01,-1.263950394686164636e+01,-6.833532479654368785e+01,1.591850916685142465e+02,1.999586849066451455e+00
2.190190190190190123e+01,-6.320686218598559947e+00,-6.807700961013128449e+01,1.563644145321435417e+02,1.094205873266121110e+01
2.194194194194194125e+01,-1.249759381404448866e-01,-6.745864457375330403e+01,1.529932220754363357e+02,1.993203442033175321e+01
2.198198198198198128e+01,5.922978520618995546e+00,-6.648194977361626457e+01,1.489667437291411431e+02,2.883279959412704230e+01
2.202202202202202130e+01,1.179466805373692395e+01,-6.515327177728637764e+01,1.441864745045550364e+02,3.750276319999271379e+01
2.206206206206206133e+01,1.745778515106729145e+01,-6.348403897431483500e+01,1.385510527877933384e+02,4.581394684429958630e+01
2.210210210210210136e+01,2.287622389626083574e+01,-6.149076157623770200e+01,1.319562603397894520e+02,5.365198479384382324e+01
2.214214214214214138e+01,2.801101171121977984e+01,-5.919425675484212945e+01,1.242892002792008412e+02,6.091013792628606893e+01
2.218218218218218141e+01,3.282371606246709206e+01,-5.661679428894585442e+01,1.154476048922608555e+02,6.747257044847675900e+01
2.222222222222222143e+01,3.726418120060287009e+01,-5.379114867642301334e+01,1.054765206114387155e+02,7.332505266646845143e+01
2.226226226226226146e+01,4.128370019678169456e+01,-5.074854470349468016e+01,9.444425390976631718e+01,7.848946136173422872e+01
2.230230230230230148e+01,4.483769748627154428e+01,-4.751636260785075194e+01,8.242004233327411100e+01,8.300729397209718741e+01
2.234234234234234151e+01,4.788572886845388865e+01,-4.411813807864998438e+01,6.947405450099108748e+01,8.693966859173046657e+01
2.238238238238238154e+01,5.039148150682358818e+01,-4.057356225651997761e+01,5.567739010494487673e+01,9.036732397115719095e+01
2.242242242242242156e+01,5.232277392898897972e+01,-3.689848173355713357e+01,4.110207991016154949e+01,9.339061951725052779e+01
2.246246246246246159e+01,5.365155602667184809e+01,-3.310489855332674125e+01,2.582108575466575573e+01,9.612953529323370105e+01
2.250250250250250161e+01,5.435390905570739051e+01,-2.920097021086292344e+01,9.908300549480758335e+00,9.872367201867992037e+01
2.254254254254254164e+01,5.441004563604425925e+01,-2.519100965266861181e+01,-6.561451721371669876e+00,1.013322510695124237e+02
2.258258258258258167e+01,5.380431677124266798e+01,-2.107548925647479621e+01,-2.351218299879183249e+01,1.041339860501310142e+02
2.262262262262262169e+01,5.252226830499952825e+01,-1.684743815112017629e+01,-4.085388364061930844e+01,1.073099788594719115e+02
2.266266266266266172e+01,5.052929672799567840e+01,-1.247599738267544645e+01,-5.885482309582427263e+01,1.112006522744957522e+02
2.270270270270270174e+01,4.779114423994068517e+01,-7.924879450192177543e+00,-7.770688417558852734e+01,1.160589306512916465e+02
2.274274274274274177e+01,4.428370858719019765e+01,-3.159737985292095708e+00,-9.728403833795539413e+01,1.219208261737900898e+02
2.278278278278278179e+01,3.999304306274590459e+01,1.851832247832950085e+00,-1.171423456878297884e+02,1.286054388537630189e+02
2.282282282282282182e+01,3.491459166641816836e+01,7.140732593357348001e+00,-1.365274818442708806e+02,1.357194041477016242e+02
2.286286286286286185e+01,2.906720338076530297e+01,1.272584891496620507e+01,-1.537847732319105205e+02,1.423060313481856838e+02
2.290290290290290187e+01,2.267255525821866158e+01,1.850435730951740609e+01,-1.648285625471796720e+02,1.459371856405996368e+02
2.294294294294294190e+01,1.602261545192011383e+01,2.433061938095313437e+01,-1.672168717320504641e+02,1.451277979523707131e+02
2.298298298298298192e+01,9.421563748325636922e+00,3.005044398088141833e+01,-1.611558459534445831e+02,1.399307794174818582e+02
2.302302302302302195e+01,3.181091005940579919e+00,3.550364774506374488e+01,-1.494622383105373444e+02,1.319167170557399231e+02
2.306306306306306197e+01,-2.526280978561067592e+00,4.060695620703352660e+01,-1.356474117358470721e+02,1.230954310955544173e+02
2.310310310310310200e+01,-7.678472213705706650e+00,4.536440453806758200e+01,-1.215556805561708558e+02,1.145248039890428515e+02
2.314314314314314203e+01,-1.227954137348033292e+01,4.979451386393746759e+01,-1.082205995388579964e+02,1.067821586153896334e+02
2.318318318318318205e+01,-1.636046771222420659e+01,5.392994135309690051e+01,-9.594345663887315823e+01,1.000126426495787229e+02
2.322322322322322208e+01,-1.996958547024341613e+01,5.781217346628935161e+01,-8.448147561353556512e+01,9.404385577686348086e+01
2.326326326326326210e+01,-2.313571263696378466e+01,6.147095085507832835e+01,-7.377713483439762854e+01,8.882208257989513811e+01
2.330330330330330213e+01,-2.588581513679192625e+01,6.493365529258929314e+01,-6.369709607196607948e+01,8.424139834734336318e+01
2.334334334334334216e+01,-2.824284102420165254e+01,6.822397589607548696e+01,-5.412080359331132939e+01,8.019771049774126936e+01
2.338338338338338218e+01,-3.022521822018416415e+01,7.136162950304722585e+01,-4.495096342558337454e+01,7.659519618113382933e+01
2.342342342342342221e+01,-3.184732504290715127e+01,7.436282860476218559e+01,-3.610739111778320165e+01,7.334705389565911560e+01
2.346346346346346223e+01,-3.312131419988029535e+01,7.724075704749635918e+01,-2.753774749916710007e+01,7.037922064502971864e+01
2.350350350350350226e+01,-3.405757709769901709e+01,8.000399756923073369e+01,-1.924710666009297810e+01,6.762485886936403290e+01
2.354354354354354228e+01,-3.466716764668015571e+01,8.265922862394008064e+01,-1.124677298292515459e+01,6.502271822105325327e+01
2.358358358358358231e+01,-3.496197116686047224e+01,8.521142624410961730e+01,-3.550863614144936342e+00,6.251723788407284133e+01
2.362362362362362234e+01,-3.495470438799659263e+01,8.766386404073492145e+01,3.823691535649376139e+00,6.005854657398243290e+01
2.366366366366366236e+01,-3.465891544956505044e+01,9.001811320332203081e+01,1.085714979174248462e+01,5.760246253792595894e+01
2.370370370370370239e+01,-3.408898390076222285e+01,9.227404249988732943e+01,1.752695571530205143e+01,5.511049355463158861e+01
2.374374374374374241e+01,-3.326012070050442304e+01,9.442981827695766128e+01,2.380774110337883442e+01,5.254983693441167247e+01
2.378378378378378244e+01,-3.218836821742782206e+01,9.648190445957023087e+01,2.967132498890648762e+01,4.989337951916288461e+01
2.382382382382382247e+01,-3.089059301876908492e+01,9.842507487477813299e+01,3.508671951089168317e+01,4.711965880805472295e+01
2.386386386386386249e+01,-2.938404631102537934e+01,1.002548721375099348e+02,4.002039706123500906e+01,4.420570151340042742e+01
2.390390390390390252e+01,-2.769007316466932167e+01,1.019654876065822151e+02,4.443715483108036324e+01,4.113676631291909302e+01
2.394394394394394254e+01,-2.583153634794259190e+01,1.035496125394480771e+02,4.830896904058297281e+01,3.790774117156537670e+01
2.398398398398398257e+01,-2.383095896921138035e+01,1.050003624559693947e+02,5.161738678619695264e+01,3.451695132848148262e+01
2.402402402402402259e+01,-2.171052447696645160e+01,1.063112771384168411e+02,5.435352604067529825e+01,3.096615929699716574e+01
2.406406406406406262e+01,-1.949207665982310900e+01,1.074763206314698891e+02,5.651807565306996395e+01,2.726056486462972828e+01
2.410410410410410265e+01,-1.719711964652120884e+01,1.084898812422168248e+02,5.812129534873177050e+01,2.340880509308404811e+01
2.414414414414414267e+01,-1.484681790592515860e+01,1.093467715401546627e+02,5.918301572931043353e+01,1.942295431825251839e+01
2.418418418418418270e+01,-1.246199624702390985e+01,1.100422283571893161e+02,5.973263827275460613e+01,1.531852415021510794e+01
2.422422422422422272e+01,-1.006313981893097420e+01,1.105719127876353554e+02,5.980913533331183629e+01,1.111446347323932748e+01
2.426426426426426275e+01,-7.670394110884405592e+00,1.109319101882162784e+02,5.946105014152852419e+01,6.833158445780248336e+00
2.430430430430430278e+01,-5.302220515793971245e+00,1.111187545249734825e+02,5.874098891591244609e+01,2.499878183982385149e+00
2.434434434434434280e+01,-2.969710973016995048e+00,1.111307119781378248e+02,5.768686378461929110e+01,-1.862245692661481877e+00
2.438438438438438283e+01,-6.846158972329798864e-01,1.109679126047478661e+02,5.635357083120000254e+01,-6.232956736954483823e+00
2.442442442442442285e+01,1.542797451407917020e+00,1.106308172507617229e+02,5.479641756995594903e+01,-1.059484115823607553e+01
2.446446446446446288e+01,3.704292863379272216e+00,1.101201419378028135e+02,5.306849004436313066e+01,-1.493344964453772050e+01
2.450450450450450290e+01,5.793665179778380470e+00,1.094368578631598012e+02,5.122065282707215772e+01,-1.923729736258289336e+01
2.454454454454454293e+01,7.806740292326271202e+00,1.085821913997866375e+02,4.930154901990825778e+01,-2.349786395778710357e+01
2.458458458458458296e+01,9.741375143367694278e+00,1.075576240963026180e+02,4.735760025387128991e+01,-2.770959355425781112e+01
2.462462462462462298e+01,1.159745772587113066e+01,1.063648926769922554e+02,4.543300668913572338e+01,-3.186989475479455791e+01
2.466466466466466301e+01,1.337690708342879375e+01,1.050059890418053641e+02,4.356974701505065184e+01,-3.597914064088886477e+01
2.470470470470470303e+01,1.508367331025660896e+01,1.034831602663570465e+02,4.180757845013976493e+01,-4.004066877272425984e+01
2.474474474474474306e+01,1.672370533986788743e+01,1.017989109111411921e+02,4.018382333372449722e+01,-4.406069162788909210e+01
2.478478478478478308e+01,1.830058318626971570e+01,9.995569568704519270e+01,3.870821341509838476e+01,-4.803823570710905244e+01
2.482482482482482311e+01,1.982195173721790482e+01,9.795385503921264103e+01,3.741562651588384369e+01,-5.198745216294855709e+01
2.486486486486486314e+01,2.129880710735289284e+01,9.579311526347910899e+01,3.635305735058085475e+01,-5.592926449198967731e+01
2.490490490490490316e+01,2.274142072554120730e+01,9.347329309979964762e+01,3.555016485176246022e+01,-5.987846713732766091e+01
2.494494494494494319e+01,2.415933933487544394e+01,9.099429573224877288e+01,3.501927217007484217e+01,-6.384372548857092511e+01
2.498498498498498321e+01,2.556138499267427022e+01,8.835612078902045141e+01,3.475536667423726556e+01,-6.782757588184111341e+01
2.502502502502502324e+01,2.695565507048243603e+01,8.555885634242812898e+01,3.473609995104210668e+01,-7.182642559977298902e+01
2.506506506506506327e+01,2.834952225407077719e+01,8.260268090890467363e+01,3.492178780535482474e+01,-7.583055287151454138e+01
2.510510510510510329e+01,2.974963454343619063e+01,7.948786344900243250e+01,3.525541026011400447e+01,-7.982410687272692940e+01
2.514514514514514332e+01,3.116191525280165564e+01,7.621476336739321766e+01,3.566261155633133484e+01,-8.378510772558449560e+01
2.518518518518518334e+01,3.259156301061622685e+01,7.278383051286827765e+01,3.605170015309158771e+01,-8.768544649877473773e+01
2.522522522522522337e+01,3.404134385004837782e+01,6.919606325236443922e+01,3.632431998539549056e+01,-9.149383228276153091e+01
2.526526526526526339e+01,3.549818316316856226e+01,6.545828165745975014e+01,3.627444662921676155e+01,-9.511923550320025811e+01
2.530530530530530342e+01,3.693713750179416877e+01,6.158327468047811237e+01,3.554827345778834768e+01,-9.840148427982391865e+01
2.534534534534534345e+01,3.832548757964740105e+01,5.758739415402806117e+01,3.384710285123864537e+01,-1.012056209372050972e+02
2.538538538538538347e+01,3.962261475404692845e+01,5.349051966483715859e+01,3.093795256715469932e+01,-1.034264358665381707e+02
2.542542542542542350e+01,4.078000102590786469e+01,4.931605855375198644e+01,2.665355574058221677e+01,-1.049884675256391802e+02
2.546546546546546352e+01,4.174122903974173937e+01,4.509094591573814625e+01,2.089236088402558167e+01,-1.058460024389459591e+02
2.550550550550550355e+01,4.244198208365656200e+01,4.084564459988027352e+01,1.361853188744781740e+01,-1.059830751975180334e+02
2.554554554554554358e+01,4.282022775235481049e+01,3.660976719263855017e+01,4.932036031994395664e+00,-1.054430626581698931e+02
2.558558558558558360e+01,4.282962204830835873e+01,3.240574093197884764e+01,-4.910566769516766072e+00,-1.043267499835835252e+02
2.562562562562562363e+01,4.242340465887939871e+01,2.825706357460709484e+01,-1.570900095118363993e+01,-1.026960958283695220e+02
2.566566566566566721e+01,4.156582997693783454e+01,2.418438029598853944e+01,-2.724465201088634814e+01,-1.006093939597160585e+02
2.570570570570570723e+01,4.023242106700308796e+01,2.020538171892033574e+01,-3.927867788548419981e+01,-9.812211712221156290e+01
2.574574574574574726e+01,3.840996966524372880e+01,1.633480391352940231e+01,-5.155200895082180068e+01,-9.528691703784355127e+01
2.578578578578578728e+01,3.609653617947771664e+01,1.258442839727382889e+01,-6.378534802172497109e+01,-9.215362440599925264e+01
2.582582582582582731e+01,3.330146768004560442e+01,8.963074415855809107e+00,-7.567976544403583716e+01,-8.876900786204352301e+01
2.586586586586586733e+01,3.004622741874955238e+01,5.477541334534647532e+00,-8.710007145779104576e+01,-8.511904689116131806e+01
2.590590590590590736e+01,2.634832917920813955e+01,2.141443538060336493e+00,-9.795780609475514211e+01,-8.122682280070758054e+01
2.594594594594594739e+01,2.222865080327485643e+01,-1.033631783812482441e+00,-1.080595174813336143e+02,-7.718269095992805262e+01
2.598598598598598741e+01,1.771805312118630837e+01,-4.042236979563985422e+00,-1.172100011417324339e+02,-7.309152224735841230e+01
2.602602602602602744e+01,1.285737995156218894e+01,-6.885063935909164101e+00,-1.252122999979581692e+02,-6.907270305082431605e+01
2.606606606606606746e+01,7.697458101405301178e+00,-9.568944077797846504e+00,-1.318677043698179716e+02,-6.526013526744137039e+01
2.610610610610610749e+01,2.299097366101545692e+00,-1.210684836841465817e+01,-1.369757519749194898e+02,-6.180223630361516030e+01
2.614614614614614752e+01,-3.266909470580091845e+00,-1.451788730917907522e+01,-1.403342279286710550e+02,-5.886193907504125633e+01
2.618618618618618754e+01,-8.922255791951425152e+00,-1.682670622810077532e+01,-1.417531864815680649e+02,-5.661470484153446137e+01
2.622622622622622757e+01,-1.459198395497768708e+01,-1.906220559451638508e+01,-1.411614233867480834e+02,-5.516832746528954345e+01
2.626626626626626759e+01,-2.019514068368918913e+01,-2.125723612584550182e+01,-1.385654884729143816e+02,-5.451900328244617810e+01
2.630630630630630762e+01,-2.565531973832779045e+01,-2.344169159852967255e+01,-1.340465569694036958e+02,-5.461750098993668701e+01
2.634634634634634764e+01,-3.090214654611320100e+01,-2.564194110934031912e+01,-1.277651042535293584e+02,-5.537300101374435002e+01
2.638638638638638767e+01,-3.587127820124298694e+01,-2.788082907537873112e+01,-1.199609058505814545e+02,-5.665309550890337675e+01
2.642642642642642770e+01,-4.050440346489254040e+01,-3.017767523407606234e+01,-1.109530374338267507e+02,-5.828378835949892789e+01
2.646646646646646772e+01,-4.475326860311461274e+01,-3.254635592101566743e+01,-1.010936453966146189e+02,-6.006529006796404246e+01
2.650650650650650775e+01,-4.859347192362127288e+01,-3.498741840970826900e+01,-9.055217344793680923e+01,-6.187902526351112442e+01
2.654654654654654777e+01,-5.200161204480099286e+01,-3.749970203167160321e+01,-7.950841527514843676e+01,-6.364353684454605542e+01
2.658658658658658780e+01,-5.495958405521781032e+01,-4.008053160064778808e+01,-6.812859265078208182e+01,-6.529473521565898864e+01
2.662662662662662783e+01,-5.745563323276682155e+01,-4.272530365148997333e+01,-5.655509937125786024e+01,-6.678796494802000439e+01
2.666666666666666785e+01,-5.948435504467413182e+01,-4.542748644016227644e+01,-4.490650125688322447e+01,-6.809800477937909591e+01
2.670670670670670788e+01,-6.104669514749694059e+01,-4.817861994373984658e+01,-3.327753615185308433e+01,-6.921906761406611963e+01
2.674674674674674790e+01,-6.214736772843134105e+01,-5.096964444570983943e+01,-2.173370051329572661e+01,-7.016558801885457797e+01
2.678678678678678793e+01,-6.278928633579695884e+01,-5.379519880384547292e+01,-1.035780236144187860e+01,-7.094106784436813484e+01
2.682682682682682795e+01,-6.298218128247763303e+01,-5.664852435072827319e+01,7.233412826351172109e-01,-7.152120549119042892e+01
2.686686686686686798e+01,-6.274002231771874705e+01,-5.952113443055269926e+01,1.139104935210655434e+01,-7.187560991679322342e+01
2.690690690690690801e+01,-6.208080453162892098e+01,-6.240288996359770124e+01,2.153633451131714338e+01,-7.196841276050847114e+01
2.694694694694694803e+01,-6.102654835517986953e+01,-6.528199944622667772e+01,3.105990315578505800e+01,-7.175826834352838546e+01
2.698698698698698806e+01,-5.960329956020645170e+01,-6.814501895088754679e+01,3.987215541220188442e+01,-7.119835366890541195e+01
2.702702702702702808e+01,-5.784112925940674188e+01,-7.097685212611266081e+01,4.789318513843267056e+01,-7.023636842155217153e+01
2.706706706706706811e+01,-5.577413390634190193e+01,-7.376075019651884190e+01,5.505277992351583549e+01,-6.881453496824158833e+01
2.710710710710710813e+01,-5.344045820715637518e+01,-7.647826982879411162e+01,6.129107560869267957e+01,-6.687033596485638043e+01
2.714714714714714816e+01,-5.088008465866472818e+01,-7.910705969417493577e+01,6.664076092273433005e+01,-6.440581523527698948e+01
2.718718718718718819e+01,-4.812254222682119575e+01,-8.162671958585845289e+01,7.124303513832349211e+01,-6.146928822204793619e+01
2.722722722722722821e+01,-4.519185100038792768e+01,-8.401977780539287721e+01,7.522562184655163264e+01,-5.809332683919326712e+01
2.726726726726726824e+01,-4.210910527637474843e+01,-8.626993561549747369e+01,7.870388114072635233e+01,-5.431137606129579609e+01
2.730730730730730826e+01,-3.889247356003915712e+01,-8.836206724006244428e+01,8.178080961637151347e+01,-5.015775392349713258e+01
2.734734734734734829e+01,-3.555719856488629915e+01,-9.028221986414904165e+01,8.454704037122709792e+01,-4.566765152149766038e+01
2.738738738738738832e+01,-3.211559721266902301e+01,-9.201761363398951232e+01,8.708084300524929233e+01,-4.087713301155650925e+01
2.742742742742742834e+01,-2.857706063338781632e+01,-9.355664165698706825e+01,8.944812362061048816e+01,-3.582313561049161876e+01
2.746746746746746837e+01,-2.494805416529087694e+01,-9.488887000171595787e+01,9.170242482169923903e+01,-3.054346959567970998e+01
2.750750750750750839e+01,-2.123211735487401697e+01,-9.600503769792142350e+01,9.388492571512027496e+01,-2.507681830505623566e+01
2.754754754754754842e+01,-1.743037640987546766e+01,-9.689754067549002059e+01,9.601437473211200313e+01,-1.945279435912052080e+01
2.758758758758758844e+01,-1.354646803000006372e+01,-9.756135732046871567e+01,9.801748926879020019e+01,-1.364948388896531739e+01
2.762762762762762847e+01,-9.586369235303839886e+00,-9.798923400723764132e+01,9.981672045272796367e+01,-7.691041834807994526e+00
2.766766766766766850e+01,-5.559095050804768512e+00,-9.817538311135497509e+01,1.013385707091657224e+02,-1.615269513087277842e+00
2.770770770770770852e+01,-1.477003824133205523e+00,-9.811607240100653371e+01,1.025073812516213678e+02,4.535506509102238404e+00
2.774774774774774855e+01,2.644202774468150885e+00,-9.780962503700570210e+01,1.032453320818902114e+02,1.071443441401012819e+01
2.778778778778778857e+01,6.785479752144214949e+00,-9.725641957279351857e+01,1.034724419900450982e+02,1.687013713323010933e+01
2.782782782782782860e+01,1.092443879342753732e+01,-9.645888995443860381e+01,1.031065685544362225e+02,2.294671234770006762e+01
2.786786786786786863e+01,1.503534826023831705e+01,-9.542152552063721771e+01,1.020634081416912977e+02,2.888373248770201940e+01
2.790790790790790865e+01,1.908913319188436830e+01,-9.415087100271318832e+01,1.002564959067155002e+02,3.461624473286215675e+01
2.794794794794794868e+01,2.305337530506114163e+01,-9.265552652461798289e+01,9.759720579269145446e+01,4.007477101215079784e+01
2.798798798798798870e+01,2.689563056912292183e+01,-9.094519293460434994e+01,9.401021887177998337e+01,4.518833201001566380e+01
2.802802802802802873e+01,3.057960355276183861e+01,-8.903509143459527309e+01,8.947979339349596728e+01,4.991611024252001272e+01
2.806806806806806875e+01,3.406279415885669692e+01,-8.694450047898919820e+01,8.401047140592329754e+01,5.424166252022924084e+01
2.810810810810810878e+01,3.730533450043776611e+01,-8.469135646783595917e+01,7.761899421236732621e+01,5.815932633313161659e+01
2.814814814814814881e+01,4.027007947649646269e+01,-8.229221002701081034e+01,7.033440925129904997e+01,6.167415283886873567e+01
2.818818818818818883e+01,4.292260677198530772e+01,-7.976222600821445496e+01,6.219807009635514561e+01,6.480190686273557787e+01
2.822822822822822886e+01,4.523121685781795520e+01,-7.711518348897301678e+01,5.326363645633787058e+01,6.756906689768041474e+01
2.826826826826826888e+01,4.716693299086916369e+01,-7.436347577263808262e+01,4.359707417521521933e+01,7.001282510430489481e+01
2.830830830830830891e+01,4.870350121397484600e+01,-7.151811038838667400e+01,3.327665523212082377e+01,7.218108731086397256e+01
2.834834834834834894e+01,4.981739035593202658e+01,-6.858870909122123294e+01,2.239295774135390715e+01,7.413247301326596528e+01
2.838838838838838896e+01,5.048779203149884864e+01,-6.558350786196963611e+01,1.104886595237941904e+01,7.593631537507249618e+01
2.842842842842842899e+01,5.069510197553982778e+01,-6.250835773458823041e+01,-6.859435226480430359e-01,7.769261248872918202e+01
2.846846846846846901e+01,5.042620302108986863e+01,-5.936326698044681649e+01,-1.276949949318847999e+01,7.952268050602887683e+01
2.850850850850850904e+01,4.967254468070390772e+01,-5.614308189525385018e+01,-2.512861315425659114e+01,8.152823491415033175e+01
2.854854854854854906e+01,4.842285242798713796e+01,-5.283745650800526050e+01,-3.773926986957528840e+01,8.382375172016935494e+01
2.858858858858858909e+01,4.666306991766971635e+01,-4.943084459267210917e+01,-5.062756220754673819e+01,8.653687484003660302e+01
2.862862862862862912e+01,4.437635898560670711e+01,-4.590249966820064031e+01,-6.386968994125236065e+01,8.980841609857755259e+01
2.866866866866866914e+01,4.154309964877811012e+01,-4.222647499851218811e+01,-7.759196004845288996e+01,9.379235522949245762e+01
2.870870870870870917e+01,3.814089010528886803e+01,-3.837162359250326205e+01,-9.197078671158823227e+01,9.865583987535644894e+01
2.874874874874874919e+01,3.414454673436885201e+01,-3.430159820404551141e+01,-1.072326913177776646e+02,1.045791855876194916e+02
2.878878878878878922e+01,2.952967959268740827e+01,-2.997749846307124599e+01,-1.235917611886663963e+02,1.117201640541830869e+02
2.882882882882882924e+01,2.425069954600845179e+01,-2.535027520159316694e+01,-1.410586708631825275e+02,1.200959482953791451e+02
2.886886886886886927e+01,1.821830136115904963e+01,-2.034445697617598725e+01,-1.595387987267053802e+02,1.296263995594935068e+02
2.890890890890890930e+01,1.144063506468813962e+01,-1.494266721860222091e+01,-1.774265100999526794e+02,1.393401402641831623e+02
2.894894894894894932e+01,4.039213941544902653e+00,-9.195711679187656529e+00,-1.914243305351970719e+02,1.472723849821396414e+02
2.898898898898898935e+01,-3.750603619716379455e+00,-3.222865041573070410e+00,-1.965488403015940548e+02,1.504683299630970907e+02
2.902902902902902937e+01,-1.150792027830313735e+01,2.746466187387857083e+00,-1.895715654793940530e+02,1.470143009660939697e+02
2.906906906906906940e+01,-1.881263998120097369e+01,8.486052489506286989e+00,-1.743081353320534390e+02,1.392022934035407786e+02
2.910910910910910943e+01,-2.542075075545677265e+01,1.387470491267924544e+01,-1.549753333317613340e+02,1.295679703270549510e+02
2.914914914914914945e+01,-3.122930756509577677e+01,1.887478089927780189e+01,-1.350997376872376492e+02,1.202258566682622529e+02
2.918918918918918948e+01,-3.626438976591004604e+01,2.352602951517062024e+01,-1.166075278690010322e+02,1.123313066228408701e+02
2.922922922922922950e+01,-4.058286405764280147e+01,2.788799986962613175e+01,-9.926640905379485957e+01,1.057450057570195838e+02
