# time,theta,x,omega,v
2.722722722722722821e+01,-2.790542899212406880e+01,1.065282847381138875e+00,6.179415588461762354e+01,1.654382292855063552e+00
2.726726726726726824e+01,-2.542484525679904905e+01,1.143486242840469957e+00,6.184327823811710090e+01,2.268771490528307844e+00
2.730730730730730826e+01,-2.295659726655979682e+01,1.246503807825847465e+00,6.130006104545910972e+01,2.889716839658242886e+00
2.734734734734734829e+01,-2.052365219248630623e+01,1.374574682039126916e+00,6.020778875607270919e+01,3.511803938869472397e+00
2.738738738738738832e+01,-1.814626847575431512e+01,1.527693162375506564e+00,5.861901272218163683e+01,4.130096136203270873e+00
2.742742742742742834e+01,-1.584199582763528369e+01,1.705608702923529618e+00,5.659555119880431562e+01,4.740134529117590034e+00
2.746746746746746837e+01,-1.362567522949640519e+01,1.907825914965082026e+00,5.420848934375386108e+01,5.337937964487048603e+00
2.750750750750750839e+01,-1.150943893280060237e+01,2.133604566975394246e+00,5.153817921763802445e+01,5.920003038602938972e+00
2.754754754754754842e+01,-9.503333458321455041e+00,2.382083917118356098e+00,4.867783006425058545e+01,6.483412633340937425e+00
2.758758758758758844e+01,-7.615468540374583206e+00,2.652835904629548658e+00,4.573128322104326315e+01,7.026379340284756303e+00
2.762762762762762847e+01,-5.846096171794047613e+00,2.944904692167918281e+00,4.276227628891543020e+01,7.547338560827395071e+00
2.766766766766766850e+01,-4.193827736231450665e+00,3.257273418401378962e+00,3.982169329580681705e+01,8.045185789277807586e+00
2.770770770770770852e+01,-2.656430781484558246e+00,3.588968344808054933e+00,3.695191426026504189e+01,8.519357712888485423e+00
2.774774774774774855e+01,-1.230829019497298171e+00,3.939058855676282889e+00,3.418681519144558933e+01,8.969832211855461424e+00
2.778778778778778857e+01,8.689767364023046059e-02,4.306657458104608871e+00,3.155176808911182817e+01,9.397128359318305257e+00
2.782782782782782860e+01,1.301513257691760739e+00,4.690919782001790495e+00,2.906364094363497941e+01,9.802306421360126976e+00
2.786786786786786863e+01,2.418625528274876313e+00,5.091044580086794724e+00,2.673079773599415532e+01,1.018696785700757701e+01
2.790790790790790865e+01,3.444686116860976366e+00,5.506273727888803649e+00,2.455309843777633461e+01,1.055325531823083907e+01
2.794794794794794868e+01,4.386648814179111788e+00,5.935879702265176583e+00,2.252450255121714662e+01,1.090279871264814915e+01
2.798798798798798870e+01,5.250378487212072898e+00,6.379120255999006339e+00,2.064206476868695006e+01,1.123428172780855228e+01
2.802802802802802873e+01,6.041549164260232807e+00,6.835283843184747354e+00,1.889865496989525440e+01,1.154819125729677864e+01
2.806806806806806875e+01,6.765570440874160596e+00,7.303680762683314676e+00,1.728668976053486261e+01,1.184515116241306210e+01
2.810810810810810878e+01,7.427547171985379393e+00,7.783641377294699737e+00,1.579854902184849408e+01,1.212573436494688828e+01
2.814814814814814881e+01,8.032279471906351276e+00,8.274516113757965030e+00,1.442657591062878630e+01,1.239046284717699287e+01
2.818818818818818883e+01,8.584262714330490596e+00,8.775675462751252098e+00,1.316307685921830917e+01,1.263980765187136335e+01
2.822822822822822886e+01,9.087687532332157758e+00,9.286509978891775319e+00,1.200032157550954715e+01,1.287418888228723368e+01
2.826826826826826888e+01,9.546439818366659225e+00,9.806430280735824567e+00,1.093054304294490819e+01,1.309397570217109319e+01
2.830830830830830891e+01,9.964100724270247511e+00,1.033486705077876167e+01,9.945937520516718422e+00,1.329948633575867945e+01
2.834834834834834894e+01,1.034435483798995214e+01,1.087130735687809491e+01,9.039383755324323033e+00,1.349139864742634387e+01
2.838838838838838896e+01,1.069044614952129635e+01,1.141523827834004479e+01,8.204968422729439936e+00,1.367024042681125984e+01
2.842842842842842899e+01,1.100470133894559410e+01,1.196608580803202493e+01,7.436650981508259761e+00,1.383582420125369872e+01
2.846846846846846901e+01,1.128933126556932898e+01,1.252328232172978950e+01,6.728752987112062378e+00,1.398799992573706952e+01
2.850850850850850904e+01,1.154643532748746892e+01,1.308626696331903005e+01,6.075962793752098356e+00,1.412665922859808276e+01
2.854854854854854906e+01,1.177800146158346450e+01,1.365448564479536664e+01,5.473335554399596958e+00,1.425173541152675050e+01
2.858858858858858909e+01,1.198590614352924000e+01,1.422739104626434781e+01,4.916293220785768803e+00,1.436320344956637918e+01
2.862862862862862912e+01,1.217191438778520762e+01,1.480444261594146660e+01,4.400624543401796096e+00,1.446107999111357856e+01
2.866866866866866914e+01,1.233767974760025865e+01,1.538510657015213212e+01,3.922485071498838849e+00,1.454542335791825458e+01
2.870870870870870917e+01,1.248474431501176873e+01,1.596885589333169264e+01,3.478397153088034877e+00,1.461633354508361293e+01
2.874874874874874919e+01,1.261453872084558903e+01,1.655517033802543381e+01,3.065249934940498022e+00,1.467395222106616082e+01
2.878878878878878922e+01,1.272838213471605862e+01,1.714353642488855556e+01,2.680299362587319933e+00,1.471846272767570163e+01
2.882882882882882924e+01,1.282748226502599209e+01,1.773344744268620587e+01,2.321168180319566510e+00,1.475009008007533851e+01
2.886886886886886927e+01,1.291293535896669020e+01,1.832440344829346301e+01,1.985845931188282565e+00,1.476910096678147610e+01
2.890890890890890930e+01,1.298572620251792742e+01,1.891591126669533196e+01,1.672688957004489829e+00,1.477580374966381349e+01
2.894894894894894932e+01,1.304672812044796970e+01,1.950748449098674797e+01,1.380420398339188948e+00,1.477054846394535303e+01
2.898898898898898935e+01,1.309670297631356028e+01,2.009864348237258014e+01,1.108130194523351042e+00,1.475372681820239684e+01
2.902902902902902937e+01,1.313630117245991968e+01,2.068891537016762783e+01,8.552750836479302565e-01,1.472577219436454321e+01
2.906906906906906940e+01,1.316606165002075279e+01,2.127783405179663134e+01,6.216786025638526558e-01,1.468715964771468840e+01
2.910910910910910943e+01,1.318661723045837419e+01,2.186497360210063690e+01,4.057667870717918124e-01,1.463780702057617233e+01
2.914914914914914945e+01,1.319883860878892889e+01,2.244993171340581384e+01,2.033991340964041994e-01,1.457671646716618064e+01
2.918918918918918948e+01,1.320321378633476606e+01,2.303222491834158348e+01,1.347324961186973508e-02,1.450392006511520648e+01
2.922922922922922950e+01,1.320019332318894456e+01,2.361137367743591042e+01,-1.649476644486735921e-01,1.441949825032046562e+01
2.926926926926926953e+01,1.319020389997096565e+01,2.418690509297476154e+01,-3.327506613523399936e-01,1.432354023287144074e+01
2.930930930930930955e+01,1.317364831782678181e+01,2.475835290900209174e+01,-4.907730495664987536e-01,1.421614399704988330e+01
2.934934934934934958e+01,1.315090549842879142e+01,2.532525751131982616e+01,-6.398023927587701554e-01,1.409741630132980994e+01
2.938938938938938961e+01,1.312233048397584056e+01,2.588716592748789580e+01,-7.805765097970297495e-01,1.396747267837750428e+01
2.942942942942942963e+01,1.308825443719322479e+01,2.644363182682421609e+01,-9.137834747494044674e-01,1.382643743505152223e+01
2.946946946946946966e+01,1.304898464133268376e+01,2.699421552040467986e+01,-1.040061616884275786e+00,1.367444365240268489e+01
2.950950950950950968e+01,1.300480450017241019e+01,2.753848396106317864e+01,-1.159999520670277784e+00,1.351163318567407501e+01
2.954954954954954971e+01,1.295597353801703910e+01,2.807601074339158487e+01,-1.274136025776297254e+00,1.333815666430105296e+01
2.958958958958958974e+01,1.290272739969765681e+01,2.860637610373976258e+01,-1.382960227071474701e+00,1.315417349191124075e+01
2.962962962962962976e+01,1.284527785057179372e+01,2.912916692021556031e+01,-1.486911474625204566e+00,1.295985184632452558e+01
2.966966966966966979e+01,1.278381277652343151e+01,2.964397671268481815e+01,-1.586379373707133444e+00,1.275536867955306874e+01
2.970970970970970981e+01,1.271849618396299419e+01,3.015040564277135360e+01,-1.681703784787160760e+00,1.254090971780129316e+01
2.974974974974974984e+01,1.264946819982736237e+01,3.064806051385698993e+01,-1.773174823535440536e+00,1.231666946146589225e+01
2.978978978978978986e+01,1.257684507157985543e+01,3.113655477108152070e+01,-1.861032860822377843e+00,1.208285118513582646e+01
2.982982982982982989e+01,1.250071916721024401e+01,3.161550850134273105e+01,-1.945468522718634574e+00,1.183966693759232314e+01
2.986986986986986992e+01,1.242119375729322606e+01,3.208456261947304000e+01,-2.026714292942439766e+00,1.158732086633285263e+01
2.990990990990990994e+01,1.233845924713075526e+01,3.254338766378093339e+01,-2.105237098250932970e+00,1.132597998080070489e+01
2.994994994994994997e+01,1.225262202202217310e+01,3.299161027338968921e+01,-2.181284131245687874e+00,1.105586011323614848e+01
2.998998998998998999e+01,1.216377405494411157e+01,3.342886527424722232e+01,-2.255073471143667962e+00,1.077718659420592928e+01
3.003003003003003002e+01,1.207200080095928385e+01,3.385479980332138439e+01,-2.326815173361306499e+00,1.049019021437027455e+01
3.007007007007007005e+01,1.197738119721647543e+01,3.426907330859999234e+01,-2.396711269514507858e+00,1.019510722448289286e+01
3.011011011011011007e+01,1.187998766295054942e+01,3.467135754909078571e+01,-2.464955767418646193e+00,9.892179335390975936e+00
3.015015015015015010e+01,1.177988609948244125e+01,3.506133659482147635e+01,-2.531734651088566324e+00,9.581653718035198608e+00
3.019019019019019012e+01,1.167713589021916576e+01,3.543870682683969164e+01,-2.597225880738582848e+00,9.263783003449717057e+00
3.023023023023023015e+01,1.157178990065381008e+01,3.580317693721303129e+01,-2.661599392782481477e+00,8.938825282762170588e+00
3.027027027027027017e+01,1.146389447836553721e+01,3.615446792902903184e+01,-2.725017099833517698e+00,8.607044107193681626e+00
3.031031031031031020e+01,1.135348945301958956e+01,3.649231311639516662e+01,-2.787632890704417665e+00,8.268708488058852168e+00
3.035035035035035023e+01,1.124060813636728007e+01,3.681645812443886712e+01,-2.849592630407377314e+00,7.924092896765770888e+00
3.039039039039039025e+01,1.112527732224599752e+01,3.712666088930749453e+01,-2.911034160154064132e+00,7.573477264816002474e+00
3.043043043043043028e+01,1.100751728657921014e+01,3.742269165816838239e+01,-2.972087297355614055e+00,7.217146983804600957e+00
3.047047047047047030e+01,1.088734178737645841e+01,3.770433298920878684e+01,-3.032873835622635905e+00,6.855392905420096383e+00
3.051051051051051033e+01,1.076475806473335872e+01,3.797137975163591506e+01,-3.093507544765206063e+00,6.488511341444507252e+00
3.055055055055055035e+01,1.063976684083160329e+01,3.822363912567692523e+01,-3.154094170792872909e+00,6.116804063753329856e+00
3.059059059059059038e+01,1.051236231993896020e+01,3.846093060257892660e+01,-3.214731435914655489e+00,5.740578304315545388e+00
3.063063063063063041e+01,1.038253218840927339e+01,3.868308598460895098e+01,-3.275509038539041740e+00,5.360146755193614609e+00
3.067067067067067043e+01,1.025025761468245911e+01,3.888994938505400256e+01,-3.336508653273991154e+00,4.975827568543484070e+00
3.071071071071071046e+01,1.011551324928451479e+01,3.908137722822101523e+01,-3.397803930926932559e+00,4.587944356614579888e+00
3.075075075075075048e+01,9.978267224827508386e+00,3.925723824943686679e+01,-3.459460498504765891e+00,4.196826191749813972e+00
3.079079079079079051e+01,9.838497945432099101e+00,3.941745150271459863e+01,-3.521557700200748098e+00,3.802763329759974553e+00
3.083083083083083054e+01,9.696206170115971190e+00,3.956195088182280983e+01,-3.584215131571321322e+00,3.406027460987880673e+00
3.087087087087087056e+01,9.551374416075326224e+00,3.969061202565393387e+01,-3.647541501110213247e+00,3.006960974823416066e+00
3.091091091091091059e+01,9.403979866226400475e+00,3.980332494180682801e+01,-3.711645919539511507e+00,2.605905937771054504e+00
3.095095095095095061e+01,9.253994613298580418e+00,3.989999482320288848e+01,-3.776638178546958713e+00,2.203203226787964653e+00
3.099099099099099064e+01,9.101385659834395625e+00,3.998054204808607892e+01,-3.842628750785944014e+00,1.799192529284007414e+00
3.103103103103103066e+01,8.946114918189524090e+00,4.004490218002290902e+01,-3.909728789875510202e+00,1.394212343121739917e+00
3.107107107107107069e+01,8.788139210532783352e+00,4.009302596790243456e+01,-3.978050130400348383e+00,9.885999766164128566e-01
3.111111111111111072e+01,8.627410268846141150e+00,4.012487934593628580e+01,-4.047705287910800642e+00,5.826915485359700497e-01
3.115115115115115074e+01,8.463874734924706544e+00,4.014044343365861067e+01,-4.118807458922858267e+00,1.768219881010493211e-01
3.119119119119119077e+01,8.297474160376737018e+00,4.013971453592614580e+01,-4.191470520918165299e+00,-2.286749650150143864e-01
3.123123123123123079e+01,8.128145006623634927e+00,4.012270414291815968e+01,-4.265809032344014540e+00,-6.334667606861970057e-01
3.127127127127127082e+01,7.955818644899945724e+00,4.008943893013648108e+01,-4.341938232613350657e+00,-1.037222038333776908e+00
3.131131131131131085e+01,7.780421356253359733e+00,4.003996075840548485e+01,-4.419974042104767520e+00,-1.439610626926339343e+00
3.135135135135135087e+01,7.601874331544715702e+00,3.997432667387211325e+01,-4.500033062162507314e+00,-1.840303544979773775e+00
3.139139139139139090e+01,7.420093671447996364e+00,3.989260890800583326e+01,-4.582232575096466753e+00,-2.238973000557278326e+00
3.143143143143143092e+01,7.234990386450327549e+00,3.979489487759870059e+01,-4.666690544182190870e+00,-2.635292391269355328e+00
3.147147147147147095e+01,7.046470396851983509e+00,3.968128718476529571e+01,-4.753525613660874782e+00,-3.028936304273813995e+00
3.151151151151151097e+01,6.854434532766378929e+00,3.955190361694276646e+01,-4.842857108739365479e+00,-3.419580516275768645e+00
3.155155155155155100e+01,6.658778534120077808e+00,3.940687714689081389e+01,-4.934805035590158262e+00,-3.806901993527643135e+00
3.159159159159159103e+01,6.459393050652789015e+00,3.924635593269167089e+01,-5.029490081351401187e+00,-4.190578891829158437e+00
3.163163163163163105e+01,6.256163641917365403e+00,3.907050331775015906e+01,-5.127033614126890626e+00,-4.570290556527346837e+00
3.167167167167167108e+01,6.048970777279806477e+00,3.887949783079361765e+01,-5.227557682986073040e+00,-4.945717522516552833e+00
3.171171171171171110e+01,5.837689835919254833e+00,3.867353318587196043e+01,-5.331185017964049422e+00,-5.316541514238414479e+00
3.175175175175175113e+01,5.622191106827997942e+00,3.845281828235765431e+01,-5.438039030061565526e+00,-5.682445445681885587e+00
3.179179179179179116e+01,5.402339788811471699e+00,3.821757720494569810e+01,-5.548243811245020751e+00,-6.043113420383217971e+00
3.183183183183183118e+01,5.177995990488254208e+00,3.796804922365366508e+01,-5.661924134446465473e+00,-6.398230731425979201e+00
3.187187187187187121e+01,4.949014730290070219e+00,3.770448879382167462e+01,-5.779205453563597494e+00,-6.747483861441033071e+00
3.191191191191191123e+01,4.715245936461789356e+00,3.742716555611239926e+01,-5.900213903459768261e+00,-7.090560482606552029e+00
3.195195195195195126e+01,4.476534447061424338e+00,3.713636433651106472e+01,-6.025076299963977533e+00,-7.427149456648020731e+00
3.199199199199199128e+01,4.232744600287731807e+00,3.683235503065753136e+01,-6.153993456002671003e+00,-7.756987991644157532e+00
3.203203203203203486e+01,3.983789746288543210e+00,3.651533132691736938e+01,-6.287362158190408223e+00,-8.079920394792097227e+00
3.207207207207207489e+01,3.729493941835076765e+00,3.618556821050135852e+01,-6.425388645374446206e+00,-8.395645499751040575e+00
3.211211211211211491e+01,3.469662147185591294e+00,3.584335788427014791e+01,-6.568274966056342201e+00,-8.703857338941416444e+00
3.215215215215215494e+01,3.204086957679830761e+00,3.548900245601507919e+01,-6.716237951015539664e+00,-9.004258165420871762e+00
3.219219219219219497e+01,2.932548603739005166e+00,3.512281393845815813e+01,-6.869509213309382467e+00,-9.296558452884296386e+00
3.223223223223223499e+01,2.654814950865787004e+00,3.474511424925206171e+01,-7.028335148273113120e+00,-9.580476895663817771e+00
3.227227227227227502e+01,2.370641499644313921e+00,3.435623521098010258e+01,-7.192976933519877214e+00,-9.855740408728808077e+00
3.231231231231231504e+01,2.079771385740189604e+00,3.395651855115629303e+01,-7.363710528940710986e+00,-1.012208412768588062e+01
3.235235235235235507e+01,1.781935379900478011e+00,3.354631590222528104e+01,-7.540826676704560860e+00,-1.037925140877889163e+01
3.239239239239239510e+01,1.476851887953711806e+00,3.312598880156238579e+01,-7.724630901258263904e+00,-1.062699382888894029e+01
3.243243243243243512e+01,1.164226950809887251e+00,3.269590869147359058e+01,-7.915443509326558491e+00,-1.086507118553436513e+01
3.247247247247247515e+01,8.437542444604609893e-01,3.225645691919553570e+01,-8.113599589912087851e+00,-1.109325149687074585e+01
3.251251251251251517e+01,5.151150799783604795e-01,3.180802473689552556e+01,-8.319449014295384970e+00,-1.131131100169091042e+01
3.255255255255255520e+01,1.779784035179727830e-01,3.135101330167153932e+01,-8.533356436034893022e+00,-1.151903415942492437e+01
3.259259259259259522e+01,-1.679992036848490244e-01,3.088583367555220249e+01,-8.755701290966943162e+00,-1.171621365014009264e+01
3.263263263263263525e+01,-5.231735253127897112e-01,3.041290682549680824e+01,-8.986877797205774954e+00,-1.190265037454096841e+01
3.267267267267267528e+01,-8.879127099670651724e-01,2.993266362339531383e+01,-9.227294955143523936e+00,-1.207815345396934248e+01
3.271271271271271530e+01,-1.262597271167426927e+00,2.944554484606834777e+01,-9.477376547450221622e+00,-1.224254023040424855e+01
3.275275275275275533e+01,-1.647620087352171359e+00,2.895200117526717776e+01,-9.737561139073806160e+00,-1.239563626646196504e+01
3.279279279279279535e+01,-2.043386401878118708e+00,2.845249319767376406e+01,-1.000830207724010457e+01,-1.253727534539600796e+01
3.283283283283283538e+01,-2.450313823020630721e+00,2.794749140490069905e+01,-1.029006749145285937e+01,-1.266729947109713805e+01
3.287287287287287540e+01,-2.868832323973601106e+00,2.743747619349127120e+01,-1.058334029349369310e+01,-1.278555886809336073e+01
3.291291291291291543e+01,-3.299384242849467963e+00,2.692293786491939400e+01,-1.088861817742214200e+01,-1.289191198154991369e+01
3.295295295295295546e+01,-3.742424282679194025e+00,2.640437662558967347e+01,-1.120641361957563298e+01,-1.298622547726929000e+01
3.299299299299299548e+01,-4.198419511412282645e+00,2.588230258683736906e+01,-1.153725387856949780e+01,-1.306837424169121675e+01
3.303303303303303551e+01,-4.667849361916776907e+00,2.535723576492839726e+01,-1.188168099529696953e+01,-1.313824138189266222e+01
3.307307307307307553e+01,-5.151205631979246746e+00,2.482970608105934218e+01,-1.224025179292916832e+01,-1.319571822558784291e+01
3.311311311311311556e+01,-5.648992484304803163e+00,2.430025336135745206e+01,-1.261353787691512807e+01,-1.324070432112820939e+01
3.315315315315315559e+01,-6.161491554720424091e+00,2.376942929504200919e+01,-1.300125731492328285e+01,-1.327317950299802796e+01
3.319319319319319561e+01,-6.688546631102236795e+00,2.323776732451765881e+01,-1.340119188154931784e+01,-1.329328111899951459e+01
3.323323323323323564e+01,-7.231167244767133795e+00,2.270575543423472809e+01,-1.381500533264798136e+01,-1.330081730897129511e+01
3.327327327327327566e+01,-7.790439516416824084e+00,2.217387985405686024e+01,-1.424453935641469826e+01,-1.329558935641797390e+01
3.331331331331331569e+01,-8.367409282197405318e+00,2.164262784605024237e+01,-1.469139815844269492e+01,-1.327742692112626877e+01
3.335335335335335571e+01,-8.963082093699368258e+00,2.111248770448359124e+01,-1.515694846172300991e+01,-1.324618803916499843e+01
3.339339339339339574e+01,-9.578423217957592328e+00,2.058394875582816042e+01,-1.564231950664448867e+01,-1.320175912288508613e+01
3.343343343343343577e+01,-1.021435763745135183e+01,2.005750135875774731e+01,-1.614840305099378526e+01,-1.314405496091956138e+01
3.347347347347347579e+01,-1.087177005010431152e+01,1.953363690414868259e+01,-1.667585336995536593e+01,-1.307301871818355998e+01
3.351351351351351582e+01,-1.155150486928452125e+01,1.901284781507982302e+01,-1.722508725611150382e+01,-1.298862193587432401e+01
3.355355355355355584e+01,-1.225436622380443019e+01,1.849562754683257637e+01,-1.779628401944227534e+01,-1.289086453147119826e+01
3.359359359359359587e+01,-1.298111795792087442e+01,1.798247058689087652e+01,-1.838938548732557976e+01,-1.277977479873563205e+01
3.363363363363363590e+01,-1.373248363133507688e+01,1.747387245494120478e+01,-1.900409600453710723e+01,-1.265540940771118272e+01
3.367367367367367592e+01,-1.450914651919266340e+01,1.697032970287256148e+01,-1.963988243325037075e+01,-1.251785340472351393e+01
3.371371371371371595e+01,-1.531174961208363960e+01,1.647233991477650505e+01,-2.029597415303668484e+01,-1.236722021238039027e+01
3.375375375375375597e+01,-1.614089561604240330e+01,1.598040170694711115e+01,-2.097136306086517621e+01,-1.220365162957168614e+01
3.379379379379379600e+01,-1.699714695254774810e+01,1.549501472788100109e+01,-2.166480357110277666e+01,-1.202731783146937694e+01
3.383383383383383602e+01,-1.788102575852286336e+01,1.501667965827733298e+01,-2.237481261551423373e+01,-1.183841736952754786e+01
3.387387387387387605e+01,-1.879301388633531289e+01,1.454589821103780345e+01,-2.309966964326209293e+01,-1.163717717148238506e+01
3.391391391391391608e+01,-1.973355290379706162e+01,1.408317313126663173e+01,-2.383741662090671198e+01,-1.142385254135218275e+01
3.395395395395395610e+01,-2.070304409416447555e+01,1.362900819627059157e+01,-2.458585803240627143e+01,-1.119872715943733965e+01
3.399399399399399613e+01,-2.170184845613829339e+01,1.318390821555898285e+01,-2.534256087911674626e+01,-1.096211308232036252e+01
3.403403403403403615e+01,-2.273028670386365135e+01,1.274837903084364399e+01,-2.610485467979191654e+01,-1.071435074286585731e+01
3.407407407407407618e+01,-2.378863926693008324e+01,1.232292751603894843e+01,-2.686983147058338517e+01,-1.045580895022053980e+01
3.411411411411411621e+01,-2.487714629037150971e+01,1.190806157726180814e+01,-2.763434580504054949e+01,-1.018688488981323026e+01
3.415415415415415623e+01,-2.599600763466623476e+01,1.150429015283167367e+01,-2.839501475411063325e+01,-9.908004123354853476e+00
3.419419419419419626e+01,-2.714538287573697417e+01,1.111212321327052699e+01,-2.914821790613864039e+01,-9.619620588838444064e+00
3.423423423423423628e+01,-2.832539130495080215e+01,1.073207176130288332e+01,-2.989009736686741547e+01,-9.322216600539132259e+00
3.427427427427427631e+01,-2.953611608557731216e+01,1.036464388874186149e+01,-3.061656209348621971e+01,-9.016293883068151160e+00
3.431431431431431633e+01,-3.077761246025806585e+01,1.000986970131265608e+01,-3.132239296019912445e+01,-8.701656101008786948e+00
3.435435435435435636e+01,-3.204823616506275386e+01,9.667767511882637166e+00,-3.199782231419942846e+01,-8.379298004796286392e+00
3.439439439439439639e+01,-3.334558442395510980e+01,9.338581392872836062e+00,-3.263244683575652516e+01,-8.051006786527485914e+00
3.443443443443443641e+01,-3.466710176564019719e+01,9.022505090042027831e+00,-3.321652533568987309e+01,-7.718495179824613750e+00
3.447447447447447644e+01,-3.601008002356440585e+01,8.719682022486738404e+00,-3.374097875536898528e+01,-7.383401459835283731e+00
3.451451451451451646e+01,-3.737165833591547681e+01,8.430205282641235698e+00,-3.419739016671343990e+01,-7.047289443232500616e+00
3.455455455455455649e+01,-3.874882314562246677e+01,8.154117636277533165e+00,-3.457800477219287671e+01,-6.711648488214655650e+00
3.459459459459459651e+01,-4.013840820035578361e+01,7.891411522505392462e+00,-3.487572990482700419e+01,-6.377893494505533667e+00
3.463463463463463654e+01,-4.153709455252714378e+01,7.642029053772317226e+00,-3.508413502818558527e+01,-6.047364903354304211e+00
3.467467467467467657e+01,-4.294141055928962203e+01,7.405862015863558412e+00,-3.519745173638845159e+01,-5.721328697535527752e+00
3.471471471471471659e+01,-4.434773188253762299e+01,7.182751867902116061e+00,-3.521057375410549639e+01,-5.400976401349153910e+00
3.475475475475475662e+01,-4.575228148890687407e+01,6.972489742348729536e+00,-3.511905693655667449e+01,-5.087425080620520568e+00
3.479479479479479664e+01,-4.715112964977443966e+01,6.774816445001888177e+00,-3.491911926951200229e+01,-4.781717342700354756e+00
3.483483483483483667e+01,-4.854019394125872111e+01,6.589422454997826861e+00,-3.460764086929156491e+01,-4.484821336464773545e+00
3.487487487487487670e+01,-4.991523924421947100e+01,6.415947924810522451e+00,-3.418216398276549484e+01,-4.197630752315281377e+00
3.491491491491491672e+01,-5.127187774425774336e+01,6.253982680251701787e+00,-3.364089298735400746e+01,-3.920964822178772735e+00
3.495495495495495675e+01,-5.260556893171594339e+01,6.103066220470837244e+00,-3.298269439102737266e+01,-3.655568319507531250e+00
3.499499499499499677e+01,-5.391161960167781331e+01,5.962687717955141409e+00,-3.220709683230592191e+01,-3.402111559279227926e+00
3.503503503503503680e+01,-5.518518385396841097e+01,5.832286018529580396e+00,-3.131429108026003050e+01,-3.161190397996927359e+00
3.507507507507507682e+01,-5.642126309315415256e+01,5.711249641356857865e+00,-3.030513003451017795e+01,-2.933326233689076190e+00
3.511511511511511685e+01,-5.761470602854277701e+01,5.598916778937430117e+00,-2.918112872522687695e+01,-2.718966005909515538e+00
3.515515515515515688e+01,-5.876020867418336024e+01,5.494575297109494549e+00,-2.794446431313071244e+01,-2.518482195737474783e+00
3.519519519519519690e+01,-5.985264096297986924e+01,5.397587544288009909e+00,-2.660003362637539936e+01,-2.332262632445045725e+00
3.523523523523523693e+01,-6.088880897486587429e+01,5.307786852814509793e+00,-2.516169536202169610e+01,-2.160726865240144789e+00
3.527527527527527695e+01,-6.186543282470194782e+01,5.224584820327084600e+00,-2.363616004141951876e+01,-2.003528996186786593e+00
3.531531531531531698e+01,-6.277928077184406419e+01,5.147368194516274365e+00,-2.202889328383956169e+01,-1.860148514095401939e+00
3.535535535535535701e+01,-6.362729988719560481e+01,5.075569761375647637e+00,-2.034527023881623364e+01,-1.729960553306993276e+00
3.539539539539539703e+01,-6.440661605320735816e+01,5.008668345201803263e+00,-1.859057558614764005e+01,-1.612235893693136468e+00
3.543543543543543706e+01,-6.511453396387742032e+01,4.946188808594371267e+00,-1.677000353589558301e+01,-1.506140960655978800e+00
3.547547547547547708e+01,-6.574853712475136547e+01,4.887702052456009305e+00,-1.488865782838556484e+01,-1.410737825128239864e+00
3.551551551551551711e+01,-6.630628785292211091e+01,4.832825015992404438e+00,-1.295155173420678274e+01,-1.324984203573212227e+00
3.555555555555555713e+01,-6.678562727702995971e+01,4.781220676712275797e+00,-1.096360805421215368e+01,-1.247733457984760319e+00
3.559559559559559716e+01,-6.718457533726261488e+01,4.732598050427370140e+00,-8.929659119518261079e+00,-1.177734595887320657e+00
3.563563563563563719e+01,-6.750133078535517939e+01,4.686712191252464521e+00,-6.854446791505409031e+00,-1.113632270335903174e+00
3.567567567567567721e+01,-6.773427118459011353e+01,4.643364191605365399e+00,-4.742622461817592061e+00,-1.053966779916088559e+00
3.571571571571571724e+01,-6.788195290979726337e+01,4.602401182206909525e+00,-2.598747052362522680e+00,-9.971740687440309170e-01
3.575575575575575726e+01,-6.794311114735391754e+01,4.563716332080961280e+00,-4.272910153115776488e-01,-9.415857264664559967e-01
3.579579579579579729e+01,-6.791665989518467939e+01,4.527248848554418892e+00,1.767365666900138743e+00,-8.854289882606629636e-01
3.583583583583583732e+01,-6.780178586114004702e+01,4.492988871432924469e+00,3.981116197034477722e+00,-8.268958179111381979e-01
3.587587587587587734e+01,-6.759896781506012076e+01,4.461089249573086946e+00,6.212873955828484007e+00,-7.650913272712348556e-01
3.591591591591591737e+01,-6.730718585334111026e+01,4.431791985946169632e+00,8.459416982369379667e+00,-6.982494995046383268e-01
3.595595595595595739e+01,-6.692523038386582357e+01,4.405374733404482157e+00,1.071556430056002718e+01,-6.243147371263805256e-01
3.599599599599599742e+01,-6.645237278743847753e+01,4.382167746868614877e+00,1.297518346104411968e+01,-5.413767997523155628e-01
3.603603603603603744e+01,-6.588836541778471201e+01,4.362553883327448645e+00,1.523119054120617299e+01,-4.476708040991190796e-01
3.607607607607607747e+01,-6.523344160155150462e+01,4.346968601838143265e+00,1.747555014517151051e+01,-3.415772239842890245e-01
3.611611611611611750e+01,-6.448831563830725599e+01,4.335899963526149037e+00,1.969927540380629694e+01,-2.216218903261452100e-01
3.615615615615615752e+01,-6.365418280054174005e+01,4.329888631585196990e+00,2.189242797471750990e+01,-8.647599114382908958e-02
3.619619619619619755e+01,-6.273271933366614661e+01,4.329527871277305096e+00,2.404411804225295057e+01,6.504392844269535345e-02
3.623623623623623757e+01,-6.172608245601302457e+01,4.335463549932776495e+00,2.614250431750124548e+01,2.339759662126432715e-01
