# time,x1,x2,y1,y2,z1,z2,vx1,vx2,vy1,vy2,vz1,vz2
1.143714371437143740e+01,-4.078685883141117130e-01,5.144743158769110591e-01,3.079601882381078348e-01,3.225407746983450785e-01,-2.638969974804642238e+00,-2.493164110202266581e+00,-2.122973519204122139e-01,2.705856523471678043e-01,4.889084610678778864e-02,1.355632536148180384e-03,-1.109153893212265485e-02,-4.864436746385161214e-01
1.143914391439143863e+01,-4.082909514097394221e-01,5.150127618829004605e-01,3.080579813757140517e-01,3.225434841980486800e-01,-2.638992143438580573e+00,-2.494137115215230960e+00,-2.102646956670158884e-01,2.681012947041278571e-01,4.892313910271941374e-02,1.316163318898416756e-03,-1.076860897280640383e-02,-4.868383668110137785e-01
1.144114411441144163e+01,-4.087092625159263748e-01,5.155462554573512213e-01,3.081558384129673422e-01,3.225461155981837469e-01,-2.639013673076049393e+00,-2.495110901223882127e+00,-2.082349723178569811e-01,2.656205217218224890e-01,4.895514208569778924e-02,1.277048561924853248e-03,-1.044857914302270430e-02,-4.872295143807494067e-01
1.144314431443144287e+01,-4.091235276771056917e-01,5.160748039879037297e-01,3.082537588889080471e-01,3.225486694621451655e-01,-2.639034568326642738e+00,-2.496085462594268112e+00,-2.062081392439442662e-01,2.631432812981513436e-01,4.898685610585974681e-02,1.238286981726897593e-03,-1.013143894140305923e-02,-4.876171301827290083e-01
1.144514451445144587e+01,-4.095337528254352488e-01,5.165984147249732539e-01,3.083517423515360623e-01,3.225511463423777481e-01,-2.639054833710364090e+00,-2.497060793801944012e+00,-2.041841542773081830e-01,2.606695218944850012e-01,4.901828214848032161e-02,1.199877374079531475e-03,-9.817178515197325095e-03,-4.880012262592026695e-01
1.144714471447144710e+01,-4.099399437807950131e-01,5.171170947817463892e-01,3.084497883578102839e-01,3.225535467803760104e-01,-2.639074473657622821e+00,-2.498036889431961782e+00,-2.021629757110151582e-01,2.581991925356824091e-01,4.904942113397246090e-02,1.161818614033582886e-03,-9.505788660275918400e-03,-4.883818138596621727e-01
1.144914491449144833e+01,-4.103421062507895400e-01,5.176308511341840557e-01,3.085478964736489416e-01,3.225558713066843386e-01,-2.639093492509236416e+00,-2.499013744178879115e+00,-2.001445622991551154e-01,2.557322428100756717e-01,4.908027391788726684e-02,1.124109655915491932e-03,-9.197260821127886676e-03,-4.887589034408430511e-01
1.145114511451145134e+01,-4.107402458307468085e-01,5.181396906210207209e-01,3.086460662739297645e-01,3.225581204408968783e-01,-2.639111894516429579e+00,-2.499991352846755444e+00,-1.981288732568465827e-01,2.532686228694764341e-01,4.911084129091387862e-02,1.086749533327409714e-03,-8.891587090861755027e-03,-4.891325046667239218e-01
1.145314531453145257e+01,-4.111343680037171655e-01,5.186436199437622907e-01,3.087442973424892600e-01,3.225602946916575897e-01,-2.639129683840835128e+00,-2.500969710349149278e+00,-1.961158682602426317e-01,2.508082834291826546e-01,4.914112397887942379e-02,1.049737359147295476e-03,-8.588760211206289408e-03,-4.895026264085250434e-01
1.145514551455145558e+01,-4.115244781404758245e-01,5.191426456666896616e-01,3.088425892721236576e-01,3.225623945566601924e-01,-2.639146864554492655e+00,-2.501948811709124865e+00,-1.941055074465175556e-01,2.483511757679631726e-01,4.917112264274919181e-02,1.013072325528692821e-03,-8.288773572508623122e-03,-4.898692767447110907e-01
1.145714571457145681e+01,-4.119105814995202564e-01,5.196367742168550574e-01,3.089409416645880757e-01,3.225644205226482208e-01,-2.639163440639849423e+00,-2.502928652059244641e+00,-1.920977514138819120e-01,2.458972517280750836e-01,4.920083787862641195e-02,9.767537039009795141e-04,-7.991621213736421758e-03,-4.902324629609882134e-01
1.145914591459145981e+01,-4.122926832270725206e-01,5.201260118840855817e-01,3.090393541305971326e-01,3.225663730654150796e-01,-2.639179415989760358e+00,-2.503909226641577668e+00,-1.900925612215678684e-01,2.434464637152467525e-01,4.923027021775247536e-02,9.407808449691246189e-04,-7.697297822475787643e-03,-4.905921915503067554e-01
1.146114611461146104e+01,-4.126707883570769897e-01,5.206103648209799983e-01,3.091378262898245022e-01,3.225682526498038771e-01,-2.639194794407487166e+00,-2.504890530807690308e+00,-1.880898983898433574e-01,2.409987646986946341e-01,4.925942012650672691e-02,9.051531787139296265e-04,-7.405798734933272121e-03,-4.909484682128587019e-01
1.146314631463146405e+01,-4.130449018112027360e-01,5.210898390429113958e-01,3.092363577709034694e-01,3.225700597297075922e-01,-2.639209579606699219e+00,-2.505872560018654216e+00,-1.860897248999983100e-01,2.385541082111062305e-01,4.928828800640666641e-02,8.698702143917803886e-04,-7.117119935933863273e-03,-4.913012978560802324e-01
1.146514651465146528e+01,-4.134150283988409225e-01,5.215644404280248558e-01,3.093349482114259863e-01,3.225717947480690184e-01,-2.639223775211474443e+00,-2.506855309845041013e+00,-1.840920031943583113e-01,2.361124483486573555e-01,4.931687419410774736e-02,8.349315405349073266e-04,-6.831258058923039833e-03,-4.916506845946490012e-01
1.146714671467146651e+01,-4.137811728171074122e-01,5.220341747172394520e-01,3.094335972579438376e-01,3.225734581368805975e-01,-2.639237384756296656e+00,-2.507838775966925837e+00,-1.820966961762725544e-01,2.336737397709969244e-01,4.934517896140355048e-02,8.003368249511408350e-04,-6.548210385964980951e-03,-4.919966317504866349e-01
1.146914691469146952e+01,-4.141433396508412135e-01,5.224990475142474722e-01,3.095323045659678640e-01,3.225750503171847527e-01,-2.639250411686057785e+00,-2.508822954173885567e+00,-1.801037672101189480e-01,2.312379377012536152e-01,4.937320251522572118e-02,7.660858147240483251e-04,-6.267974847743287836e-03,-4.923391418527575669e-01
1.147114711471147075e+01,-4.145015333726040918e-01,5.229590642855131977e-01,3.096310697999679618e-01,3.225765716990736109e-01,-2.639262859356057422e+00,-2.509807840364997489e+00,-1.781131801213096666e-01,2.288049979260422528e-01,4.940094499764386554e-02,7.321783362129758582e-04,-5.990550023561802551e-03,-4.926782166378683159e-01
1.147314731473147376e+01,-4.148557583426824014e-01,5.234142303602755675e-01,3.097298926333735825e-01,3.225780226816891694e-01,-2.639274731032002830e+00,-2.510793430548843741e+00,-1.761248991962784394e-01,2.263748767954486540e-01,4.942840648586576541e-02,6.986142950528798773e-04,-5.715935141342803893e-03,-4.930138570494693173e-01
1.147514751475147499e+01,-4.152060188090847537e-01,5.238645509305450698e-01,3.098287727485731224e-01,3.225794036532231290e-01,-2.639286029890007601e+00,-2.511779720843505093e+00,-1.741388891824952045e-01,2.239475312230467252e-01,4.945558699223714244e-02,6.653936761545284351e-04,-5.444130077629033559e-03,-4.933460632384528144e-01
1.147714771477147799e+01,-4.155523189075445156e-01,5.243100310511070727e-01,3.099277098369146444e-01,3.225807149909170057e-01,-2.639296759016594329e+00,-2.512766707476567607e+00,-1.721551152884510660e-01,2.215229186858818089e-01,4.948248646424188019e-02,6.325165437042964967e-04,-5.175135357581656104e-03,-4.936748345629551338e-01
1.147914791479147922e+01,-4.158946626615172004e-01,5.247506756395181604e-01,3.100267035987049891e-01,3.225819570610621856e-01,-2.639306921408691498e+00,-2.513754386785115980e+00,-1.701735431836736701e-01,2.191009972244870596e-01,4.950910478450180896e-02,5.999830411643827799e-04,-4.908952154982354488e-03,-4.940001695883542987e-01
1.148114811481148045e+01,-4.162330539821828546e-01,5.251864894761095748e-01,3.101257537432106082e-01,3.225831302189998695e-01,-2.639316519973635700e+00,-2.514742755215740200e+00,-1.681941389987136048e-01,2.166817254428692885e-01,4.953544177077690014e-02,5.677933912726085275e-04,-4.645582292231456578e-03,-4.943220660872720829e-01
1.148314831483148346e+01,-4.165674967790057304e-01,5.256174773391153465e-01,3.102248597648007422e-01,3.225842350827231586e-01,-2.639325559767735641e+00,-2.515731806588508590e+00,-1.662168758439328820e-01,2.142650704759155034e-01,4.956149852109714010e-02,5.359462519923127938e-04,-4.385014789029042202e-03,-4.946405374800749710e-01
1.148514851485148469e+01,-4.168979963244820452e-01,5.260436456726974574e-01,3.103240183422544818e-01,3.225852757115019731e-01,-2.639334074003198971e+00,-2.516721500310720838e+00,-1.642418093470217055e-01,2.118511003130240933e-01,4.958729313734649286e-02,5.044194987986536224e-04,-4.127068626535460028e-03,-4.949558050120115849e-01
1.148714871487148770e+01,-4.172245570317588137e-01,5.264649998707024992e-01,3.104232280796739296e-01,3.225862538114339650e-01,-2.639342076639005885e+00,-2.517711819321402533e+00,-1.622689390576956270e-01,2.094398144038477350e-01,4.961283234872552322e-02,4.732049071131713800e-04,-3.871676512745144631e-03,-4.952679509288664406e-01
1.148914891489148893e+01,-4.175471828308511268e-01,5.268815447364820770e-01,3.105224885003213253e-01,3.225871699651983171e-01,-2.639349572442532210e+00,-2.518702757793759517e+00,-1.602982377616012921e-01,2.070311794863991250e-01,4.963811737715304734e-02,4.423009834795332352e-04,-3.618826228469916931e-03,-4.955769901652027909e-01
1.149114911491149194e+01,-4.178658776039721467e-01,5.272932850149633088e-01,3.106217991282986812e-01,3.225880247544484214e-01,-2.639356566172760932e+00,-2.519694309911260088e+00,-1.583296782459601981e-01,2.046251623006155596e-01,4.966314943088718376e-02,4.117062511378073459e-04,-3.368505691128516333e-03,-4.958829374886200569e-01
1.149314931493149317e+01,-4.181806451855308304e-01,5.277002253926461606e-01,3.107211594885468942e-01,3.225888187598118240e-01,-2.639363062580279085e+00,-2.520686469867627011e+00,-1.563632332995825436e-01,2.022217295883762256e-01,4.968792970452520080e-02,3.814192500246823560e-04,-3.120702954748396166e-03,-4.961858074997513302e-01
1.149514951495149440e+01,-4.184914893621340393e-01,5.281023704976055555e-01,3.108205691068466336e-01,3.225895525608899472e-01,-2.639369066407282194e+00,-2.521679231866845949e+00,-1.543988757128551270e-01,1.998208480934871301e-01,4.971245937900362066e-02,3.514385367732769010e-04,-2.875406209964162865e-03,-4.964856146322654262e-01
1.149714971497149740e+01,-4.187984138725854844e-01,5.284997248994908192e-01,3.109200275098178978e-01,3.225902267362585896e-01,-2.639374582387571166e+00,-2.522672590123161029e+00,-1.524365782777463985e-01,1.974224845616875945e-01,4.973673962159821244e-02,3.217626847132216278e-04,-2.632603784018249481e-03,-4.967823731528659414e-01
1.149914991499149863e+01,-4.191014224078852823e-01,5.288922931095237923e-01,3.110195342249197914e-01,3.225908418634674812e-01,-2.639379615246552735e+00,-2.523666538861072617e+00,-1.504763137878118995e-01,1.950266057406565556e-01,4.976077158592388111e-02,2.923902838707377995e-04,-2.392284140761557956e-03,-4.970760971612908086e-01
1.150115011501150164e+01,-4.194005186112313432e-01,5.292800795805023828e-01,3.111190887804510807e-01,3.225913985190405064e-01,-2.639384169701241678e+00,-2.524661072315343979e+00,-1.485180550381819398e-01,1.926331783799977160e-01,4.978455641193484105e-02,2.633199409684532522e-04,-2.154435880651950352e-03,-4.973668005903136846e-01
1.150315031503150287e+01,-4.196957060780176496e-01,5.296630887067967919e-01,3.112186907055496388e-01,3.225918972784757033e-01,-2.639388250460256824e+00,-2.525656184730992404e+00,-1.465617748255755304e-01,1.902421692312565304e-01,4.980809522592443556e-02,2.345502794256106699e-04,-1.919047740755958423e-03,-4.976544972057421190e-01
1.150515051505150588e+01,-4.199869883558361994e-01,5.300413248243527331e-01,3.113183395301930001e-01,3.225923387162451528e-01,-2.639391862223824603e+00,-2.526651870363299857e+00,-1.446074459482865060e-01,1.878535450479032753e-01,4.983138914052532426e-02,2.060799393578614238e-04,-1.686108594747095287e-03,-4.979392006064196075e-01
1.150715071507150711e+01,-4.202743689444748965e-01,5.304147922106889901e-01,3.114180347851976949e-01,3.225927234057950344e-01,-2.639395009683778159e+00,-2.527648123477801878e+00,-1.426550412061974304e-01,1.854672725853499515e-01,4.985443925470928184e-02,1.779075775774702694e-04,-1.455607452907523372e-03,-4.982209242242235381e-01
1.150915091509150834e+01,-4.205578512959193827e-01,5.307834950848989708e-01,3.115177760022199704e-01,3.225930519195456259e-01,-2.639397697523556019e+00,-2.528644938350296023e+00,-1.407045334007673842e-01,1.830833186009354629e-01,4.987724665378737154e-02,1.500318675931367786e-04,-1.227533462126606783e-03,-4.984996813240668567e-01
1.151115111511151134e+01,-4.208374388143524270e-01,5.311474376076504855e-01,3.116175627137554027e-01,3.225933248288914146e-01,-2.639399930418203422e+00,-2.529642309266839639e+00,-1.387558953350372382e-01,1.807016498539319449e-01,4.989981240940987578e-02,1.224514996100734021e-04,-1.001875905901535371e-03,-4.987754850038975118e-01
1.151315131513151258e+01,-4.211131348561528154e-01,5.315066238811843036e-01,3.117173944531386187e-01,3.225935427042008752e-01,-2.639401713034371877e+00,-2.530640230523745871e+00,-1.368090998136348158e-01,1.783222331055512033e-01,4.992213757956624059e-02,9.516518053007702680e-05,-7.786242043379227804e-04,-4.990483481946974553e-01
1.151515151515151558e+01,-4.213849427298974604e-01,5.318610579493167068e-01,3.118172707545440181e-01,3.225937061148166918e-01,-2.639403050030319164e+00,-2.531638696427589430e+00,-1.348641196427627920e-01,1.759450351189298656e-01,4.994422320858519365e-02,6.817163395135853940e-05,-5.577679141484017528e-04,-4.993182836604846409e-01
1.151715171517151681e+01,-4.216528656963592359e-01,5.322107437974366029e-01,3.119171911529850516e-01,3.225938156290554804e-01,-2.639403946055909334e+00,-2.532637701295201715e+00,-1.329209276302125431e-01,1.735700226591462003e-01,4.996607032713460544e-02,4.146960016873668144e-05,-3.392967286542161731e-04,-4.995853039983109145e-01
1.151915191519151982e+01,-4.219169069685089202e-01,5.325556853525085232e-01,3.120171551843148317e-01,3.225938718142081774e-01,-2.639404405752613147e+00,-2.533637239453676138e+00,-1.309794965853502136e-01,1.711971624932033809e-01,4.998767995222166277e-02,1.505783617344609148e-05,-1.232004777836489748e-04,-4.998494216382637911e-01
1.152115211521152105e+01,-4.221770697115134197e-01,5.328958864830695141e-01,3.121171623852254662e-01,3.225938752365397066e-01,-2.639404433753507639e+00,-2.534637305240361904e+00,-1.290397993191307324e-01,1.688264213900462218e-01,5.000905308719267445e-02,-1.106488434667301374e-05,9.053087192642268050e-05,-5.001106488434650110e-01
1.152315231523152406e+01,-4.224333570427374340e-01,5.332313509992322453e-01,3.122172122932488358e-01,3.225938264612890904e-01,-2.639404034683275224e+00,-2.535637893002869347e+00,-1.271018086440837969e-01,1.664577661205443870e-01,5.003019072173323784e-02,-3.689977100736208104e-05,3.019072173320661023e-04,-5.003689977100719277e-01
1.152515251525152529e+01,-4.226857720317418465e-01,5.335620826526821237e-01,3.123173044467558723e-01,3.225937260526694494e-01,-2.639403213158205475e+00,-2.536638997099066373e+00,-1.251654973743278054e-01,1.640911634575092926e-01,5.005109383186810701e-02,-6.244801672775903909e-05,5.109383186807760560e-04,-5.006244801672758982e-01
1.152715271527152652e+01,-4.229343177002851673e-01,5.338880851366795133e-01,3.124174383849570025e-01,3.225935745738681137e-01,-2.639401973786194677e+00,-2.537640611897080234e+00,-1.232308383255577289e-01,1.617265801756792021e-01,5.007176337996130377e-02,-8.771079773055962762e-05,7.176337996127870808e-04,-5.008771079773038926e-01
1.152915291529152952e+01,-4.231789970223228114e-01,5.342093620860588477e-01,3.125176136479022038e-01,3.225933725870464008e-01,-2.639400321166744057e+00,-2.538642731775298866e+00,-1.212978043150503282e-01,1.593639830517257217e-01,5.009220031471607604e-02,-1.126892735419469244e-04,9.220031471605097048e-04,-5.011268927354177727e-01
1.153115311531153075e+01,-4.234198129240065445e-01,5.345259170772279633e-01,3.126178297764803937e-01,3.225931206533397821e-01,-2.639398259890962883e+00,-2.539645351122365557e+00,-1.193663681616693173e-01,1.570033388642600169e-01,5.011240557117482147e-02,-1.373845869915264013e-04,1.124055711747983140e-03,-5.013738458699136258e-01
1.153315331533153376e+01,-4.236567682836861470e-01,5.348377536281696543e-01,3.127180863124203181e-01,3.225928193328578275e-01,-2.639395794541564921e+00,-2.540648464337186940e+00,-1.174365026858532057e-01,1.546446143938181028e-01,5.013238007071924018e-02,-1.617978642124800982e-04,1.323800707192157242e-03,-5.016179786421230968e-01
1.153515351535153499e+01,-4.238898659319072504e-01,5.351448751984398955e-01,3.128183827982897180e-01,3.225924691846842052e-01,-2.639392929692871981e+00,-2.541652065828923224e+00,-1.155081807096292046e-01,1.522877764228776631e-01,5.015212472107016817e-02,-1.859302146413920661e-04,1.521247210701443149e-03,-5.018593021464122783e-01
1.153715371537153800e+01,-4.241191086514135566e-01,5.354472851891698415e-01,3.129187187774959966e-01,3.225920707668767373e-01,-2.639389669910810365e+00,-2.542656150016999739e+00,-1.135813750565994318e-01,1.499327917358412865e-01,5.017164041628773691e-02,-2.097827310184204302e-04,1.716404162877136624e-03,-5.020978273101825984e-01
1.153915391539153923e+01,-4.243444991771447850e-01,5.357449869430636058e-01,3.130190937942856078e-01,3.225916246364672890e-01,-2.639386019752914869e+00,-2.543660711331094948e+00,-1.116560585519545679e-01,1.475796271190530917e-01,5.019092803677122766e-02,-2.333564893871273868e-04,1.909280367712020733e-03,-5.023335648938695996e-01
1.154115411541154046e+01,-4.245660401962382813e-01,5.360379837444001483e-01,3.131195073937446671e-01,3.225911313494618238e-01,-2.639381983768324780e+00,-2.544665744211150216e+00,-1.097322040224619627e-01,1.452282493607843783e-01,5.020998844925918247e-02,-2.566525490946275226e-04,2.099884492591571478e-03,-5.025665254909446045e-01
1.154315431543154347e+01,-4.247837343480283523e-01,5.363262788190324981e-01,3.132199591217986745e-01,3.225905914608404590e-01,-2.639377566497786542e+00,-2.545671243107365367e+00,-1.078097842964707564e-01,1.428786252512395660e-01,5.022882250682936256e-02,-2.796719527915221114e-04,2.288225068293442584e-03,-5.027967195279136048e-01
1.154515451545154470e+01,-4.249975842240457657e-01,5.366098753343870875e-01,3.133204485252121252e-01,3.225900055245574105e-01,-2.639372772473652429e+00,-2.546677202480196467e+00,-1.058887722039169033e-01,1.405307215825626066e-01,5.024743104889872053e-02,-3.024157264318408931e-04,2.474310488986965033e-03,-5.030241572643168180e-01
1.154715471547154770e+01,-4.252075923680189717e-01,5.368887763994654172e-01,3.134209751515893427e-01,3.225893740935409926e-01,-2.639367606219881868e+00,-2.547683616800362039e+00,-1.039691405763113613e-01,1.381845051488225229e-01,5.026581490122344897e-02,-3.248848792731829109e-04,2.658149012234317134e-03,-5.032488487927302412e-01
1.154915491549154893e+01,-4.254137612758727149e-01,5.371629850648422799e-01,3.135215385493736462e-01,3.225886977196936178e-01,-2.639362072252039226e+00,-2.548690480548836845e+00,-1.020508622467536236e-01,1.358399427460297293e-01,5.028397487589893883e-02,-3.470804038765560500e-04,2.839748758989194856e-03,-5.034708040387639860e-01
1.155115511551155194e+01,-4.256160933957293668e-01,5.374325043226670928e-01,3.136221382678480718e-01,3.225879769538917419e-01,-2.639356175077296918e+00,-2.549697788216856775e+00,-1.001339100499181595e-01,1.334970011721197114e-01,5.030191177135983488e-02,-3.690032761065359813e-04,3.019117713598126751e-03,-5.036900327610637218e-01
1.155315531553155317e+01,-4.258145911279075935e-01,5.376973371066626761e-01,3.137227738571345959e-01,3.225872123459860852e-01,-2.639349919194432292e+00,-2.550705534305913957e+00,-9.821825682206802854e-02,1.311556472269695406e-01,5.031962637237993863e-02,-3.906544551311079763e-04,3.196263723799180716e-03,-5.039065445513094543e-01
1.155515551555155440e+01,-4.260092568249236877e-01,5.379574862921268075e-01,3.138234448681949118e-01,3.225864044448013002e-01,-2.639343309093829859e+00,-2.551713713327762534e+00,-9.630387540104287658e-02,1.288158477123833023e-01,5.033711945007232624e-02,-4.120348834218056852e-04,3.371194500723076817e-03,-5.041203488342165251e-01
1.155715571557155741e+01,-4.262000927914907922e-01,5.382129546959311117e-01,3.139241508528300972e-01,3.225855537981362486e-01,-2.639336349257479508e+00,-2.552722319804414219e+00,-9.439073862626426448e-02,1.264775694320982580e-01,5.035439176188928612e-02,-4.331454867536497708e-04,3.543917618892715449e-03,-5.043314548675349451e-01
1.155915591559155864e+01,-4.263871012845185104e-01,5.384637450765205058e-01,3.140248913636802253e-01,3.225846609527638909e-01,-2.639329044158978288e+00,-2.553731348268138301e+00,-9.247881933874040061e-02,1.241407791917913256e-01,5.037144405162228417e-02,-4.539871742050931563e-04,3.714440516222711555e-03,-5.045398717420493950e-01
1.156115611561156165e+01,-4.265702845131142396e-01,5.387098601339153081e-01,3.141256659542253082e-01,3.225837264544312855e-01,-2.639321398263529517e+00,-2.554740793261466081e+00,-9.056809038105462228e-02,1.218054437990642724e-01,5.038827704940206098e-02,-4.745608381581522140e-04,3.882770494020476235e-03,-5.047456083815800021e-01
1.156315631563156288e+01,-4.267496446385815045e-01,5.389513025097086851e-01,3.142264741787840765e-01,3.225827508478595340e-01,-2.639313416027942338e+00,-2.555750649337184655e+00,-8.865852459737877389e-02,1.194715300634604516e-01,5.040489147169851386e-02,-4.948673542982586632e-04,4.048914716984991155e-03,-5.049486735429810080e-01
1.156515651565156588e+01,-4.269251837744216793e-01,5.391880747870688717e-01,3.143273155925151996e-01,3.225817346767438920e-01,-2.639305101900632611e+00,-2.556760911058342245e+00,-8.675009483345967609e-02,1.171390047964482317e-01,5.042128802132081478e-02,-5.149075816144052867e-04,4.212880213208015923e-03,-5.051490758161425454e-01
1.156715671567156711e+01,-4.270969039863322658e-01,5.394201794907373948e-01,3.144281897514162871e-01,3.225806784837537688e-01,-2.639296460321622462e+00,-2.557771572998244203e+00,-8.484277393663269828e-02,1.148078348114374703e-01,5.043746738741730629e-02,-5.346823623990015154e-04,4.374673874172898061e-03,-5.053468236239885281e-01
1.156915691569156834e+01,-4.272648072922083928e-01,5.396476190870305167e-01,3.145290962123245548e-01,3.225795828105325613e-01,-2.639287495722539845e+00,-2.558782629740456560e+00,-8.293653475580992085e-02,1.124779869237651636e-01,5.045343024547557093e-02,-5.541925222479987621e-04,4.534302454755613845e-03,-5.055419252224784277e-01
1.157115711571157135e+01,-4.274288956621420943e-01,5.398703959838383470e-01,3.146300345329167136e-01,3.225784481976979312e-01,-2.639278212526620315e+00,-2.559794075878804698e+00,-8.103135014148506177e-02,1.101494279507014840e-01,5.046917725732244508e-02,-5.734388700608375120e-04,4.691772573224299928e-03,-5.057343887006068295e-01
1.157315731573157258e+01,-4.275891710184219208e-01,5.400885125306248424e-01,3.147310042717084144e-01,3.225772751848414721e-01,-2.639268615148703478e+00,-2.560805906017369793e+00,-7.912719294573886120e-02,1.078221247114561493e-01,5.048470907112390105e-02,-5.924221980403944141e-04,4.847090711238861288e-03,-5.059242219804024332e-01
1.157515751575157559e+01,-4.277456352355340496e-01,5.403019710184285840e-01,3.148320049880551363e-01,3.225760643105289871e-01,-2.639258707995237874e+00,-2.561818114770495924e+00,-7.722403602222695229e-02,1.054960440271637823e-01,5.050002632138520658e-02,-6.111432816931030611e-04,5.000263213851935742e-03,-5.061114328169294962e-01
1.157715771577157682e+01,-4.278982901401610084e-01,5.405107736798615559e-01,3.149330362421512985e-01,3.225748161123003777e-01,-2.639248495464276978e+00,-2.562830696762782523e+00,-7.532185222619350307e-02,1.031711527209006468e-01,5.051512962895079312e-02,-6.296028798288184642e-04,5.151296289507797596e-03,-5.062960287982867236e-01
1.157915791579157982e+01,-4.280471375111828958e-01,5.407149226891104776e-01,3.150340975950311484e-01,3.225735311266696992e-01,-2.639237981945480094e+00,-2.563843646629091477e+00,-7.342061441445764391e-02,1.008474176176679671e-01,5.053001960100435286e-02,-6.478017345609501931e-04,5.300196010043429704e-03,-5.064780173456080448e-01
1.158115811581158106e+01,-4.281921790796762162e-01,5.409144201619356940e-01,3.151351886085678178e-01,3.225722098891249390e-01,-2.639227171820113682e+00,-2.564856959014539584e+00,-7.152029544542716499e-02,9.852480554440846972e-02,5.054469683106875555e-02,-6.657405713063322718e-04,5.446968310687472226e-03,-5.066574057130618369e-01
1.158315831583158406e+01,-4.283334165289150453e-01,5.411092681556720629e-01,3.152363088454742668e-01,3.225708529341283493e-01,-2.639216069461050918e+00,-2.565870628574506984e+00,-6.962086817908472169e-02,9.620328332998989707e-02,5.055916189900613866e-02,-6.834200987853513310e-04,5.591618990061266933e-03,-5.068342009878520349e-01
1.158515851585158529e+01,-4.284708514943699198e-01,5.412994686692280677e-01,3.153374578693024510e-01,3.225694607951162252e-01,-2.639204679232769912e+00,-2.566884649974628729e+00,-6.772230547700151815e-02,9.388281780522156339e-02,5.057341537101778944e-02,-7.008410090218180222e-04,5.734153710177819843e-03,-5.070084100902166879e-01
1.158715871587158652e+01,-4.286044855637087259e-01,5.414850236430865937e-01,3.154386352444438768e-01,3.225680340044989602e-01,-2.639193005491355937e+00,-2.567899017890801883e+00,-6.582458020232551110e-02,9.156337580283978317e-02,5.058745779964427675e-02,-7.180039773430806418e-04,5.874577996442703273e-03,-5.071800397734294030e-01
1.158915891589158953e+01,-4.287343202767961992e-01,5.416659349593047068e-01,3.155398405361294900e-01,3.225665730936611575e-01,-2.639181052584500975e+00,-2.568913727009181525e+00,-6.392766521978637817e-02,8.924492415751417163e-02,5.060128972376537471e-02,-7.349096623799739568e-04,6.012897237653656857e-03,-5.073490966237983457e-01
1.159115911591159076e+01,-4.288603571256939806e-01,5.418422044415130978e-01,3.156410733104293986e-01,3.225650785929613518e-01,-2.639168824851502837e+00,-2.569928772026179864e+00,-6.203153339570062486e-02,8.692742970585382034e-02,5.061491166860002805e-02,-7.515587060667773545e-04,6.149116686000233659e-03,-5.075155870606663511e-01
1.159315931593159377e+01,-4.289825975546608938e-01,5.420138338549170820e-01,3.157423331342533168e-01,3.225635510317322874e-01,-2.639156326623265159e+00,-2.570944147648472011e+00,-6.013615759795983007e-02,8.461085928639283660e-02,5.062832414570647005e-02,-7.679517336413171913e-04,6.283241457064657129e-03,-5.076795173364117009e-01
1.159515951595159500e+01,-4.291010429601523901e-01,5.421808249062955998e-01,3.158436195753500098e-01,3.225619909382808626e-01,-2.639143562222298733e+00,-2.571959848592987097e+00,-5.824151069604396880e-02,8.229517973960678856e-02,5.064152765298209069e-02,-7.840893536448514337e-04,6.415276529820851392e-03,-5.078408935364471244e-01
1.159715971597159800e+01,-4.292156946908214366e-01,5.423431792440022159e-01,3.159449322023080153e-01,3.225603988398879629e-01,-2.639130535962720625e+00,-2.572975869586917597e+00,-5.634756556100810332e-02,7.998035790789631561e-02,5.065452267466354075e-02,-7.999721579221830657e-04,6.545226746635391876e-03,-5.079997215792204646e-01
1.159915991599159923e+01,-4.293265540475173503e-01,5.425008984579638982e-01,3.160462705845548115e-01,3.225587752628086280e-01,-2.639117252150253279e+00,-2.573992205367711339e+00,-5.445429506549587240e-02,7.766636063560353187e-02,5.066730968132666241e-02,-8.156007216215477654e-04,6.673096813266563357e-03,-5.081560072162140118e-01
1.160116011601160046e+01,-4.294336222832869643e-01,5.426539840796823500e-01,3.161476342923575378e-01,3.225571207322720513e-01,-2.639103715082226742e+00,-2.575008850683078165e+00,-5.256167208372743149e-02,7.535315476899770437e-02,5.067988912988652395e-02,-8.309756031947119169e-04,6.798891298865185687e-03,-5.083097560319457253e-01
1.160316031603160347e+01,-4.295369006033739612e-01,5.428024375822331216e-01,3.162490228968227179e-01,3.225554357724814136e-01,-2.639089929047576000e+00,-2.576025800290985934e+00,-5.066966949150490673e-02,7.304070715628127597e-02,5.069226146359742669e-02,-8.460973443969292424e-04,6.922614635974244299e-03,-5.084609734439679007e-01
1.160516051605160470e+01,-4.296363901652187622e-01,5.429462603802657217e-01,3.163504359698959822e-01,3.225537209066141608e-01,-2.639075898326843639e+00,-2.577043048959659188e+00,-4.877826016621711336e-02,7.072898464759613812e-02,5.070442711205285641e-02,-8.609664702869022045e-04,7.044271120528574487e-03,-5.086096647028676143e-01
1.160716071607160771e+01,-4.297320920784590825e-01,5.430854538300038392e-01,3.164518730843627337e-01,3.225519766568216706e-01,-2.639061627192178072e+00,-2.578060591467585372e+00,-4.688741698682792614e-02,6.841795409500939229e-02,5.071638649118556663e-02,-8.755834892268767652e-04,7.163864911855638562e-03,-5.087558348922673890e-01
